x,y,p,tv,av,rv,sv,dswirl-velocity-dy
 2.744999939E-02, 5.000000000E-02,-8.32E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.42E+00
 2.759999938E-02, 5.000000000E-02,-8.44E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.37E+00
 2.774999938E-02, 5.000000000E-02,-8.59E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.31E+00
 2.789999938E-02, 5.000000000E-02,-8.77E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.25E+00
 2.804999937E-02, 5.000000000E-02,-8.96E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.17E+00
 2.819999937E-02, 5.000000000E-02,-9.18E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.09E+00
 2.834999937E-02, 5.000000000E-02,-9.42E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.99E+00
 2.849999936E-02, 5.000000000E-02,-9.68E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.89E+00
 2.864999936E-02, 5.000000000E-02,-9.96E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.77E+00
 2.879999936E-02, 5.000000000E-02,-1.03E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.65E+00
 2.894999935E-02, 5.000000000E-02,-1.06E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.52E+00
 2.909999935E-02, 5.000000000E-02,-1.09E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.37E+00
 2.924999935E-02, 5.000000000E-02,-1.13E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.22E+00
 2.939999934E-02, 5.000000000E-02,-1.16E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.06E+00
 2.954999934E-02, 5.000000000E-02,-1.20E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.89E+00
 2.969999934E-02, 5.000000000E-02,-1.24E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.70E+00
 2.984999933E-02, 5.000000000E-02,-1.28E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.51E+00
 2.999999933E-02, 5.000000000E-02,-1.32E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.32E+00
 3.014999933E-02, 5.000000000E-02,-1.36E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.11E+00
 3.029999932E-02, 5.000000000E-02,-1.40E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-5.90E+00
 3.044999932E-02, 5.000000000E-02,-1.44E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-5.68E+00
 3.059999932E-02, 5.000000000E-02,-1.47E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-5.46E+00
 3.074999931E-02, 5.000000000E-02,-1.51E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-5.23E+00
 3.089999931E-02, 5.000000000E-02,-1.55E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-5.00E+00
 3.104999931E-02, 5.000000000E-02,-1.59E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-4.77E+00
 3.119999930E-02, 5.000000000E-02,-1.62E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-4.54E+00
 3.134999930E-02, 5.000000000E-02,-1.66E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-4.31E+00
 3.149999930E-02, 5.000000000E-02,-1.69E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-4.09E+00
 3.164999929E-02, 5.000000000E-02,-1.72E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.88E+00
 3.179999929E-02, 5.000000000E-02,-1.75E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.68E+00
 3.194999929E-02, 5.000000000E-02,-1.77E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.49E+00
 3.209999928E-02, 5.000000000E-02,-1.80E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.32E+00
 3.224999928E-02, 5.000000000E-02,-1.82E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.16E+00
 3.239999928E-02, 5.000000000E-02,-1.83E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.03E+00
 3.254999927E-02, 5.000000000E-02,-1.85E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-2.92E+00
 3.269999927E-02, 5.000000000E-02,-1.86E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-2.83E+00
 3.284999927E-02, 5.000000000E-02,-1.87E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-2.77E+00
 3.299999926E-02, 5.000000000E-02,-1.87E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-2.74E+00
 3.314999926E-02, 5.000000000E-02,-1.87E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-2.74E+00
 3.329999926E-02, 5.000000000E-02,-1.87E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-2.77E+00
 3.344999925E-02, 5.000000000E-02,-1.86E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-2.83E+00
 3.359999925E-02, 5.000000000E-02,-1.85E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-2.91E+00
 3.374999925E-02, 5.000000000E-02,-1.84E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.02E+00
 3.389999924E-02, 5.000000000E-02,-1.82E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.15E+00
 3.404999924E-02, 5.000000000E-02,-1.80E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.30E+00
 3.419999924E-02, 5.000000000E-02,-1.78E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.48E+00
 3.434999923E-02, 5.000000000E-02,-1.75E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.66E+00
 3.449999923E-02, 5.000000000E-02,-1.72E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-3.86E+00
 3.464999923E-02, 5.000000000E-02,-1.69E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-4.08E+00
 3.479999922E-02, 5.000000000E-02,-1.66E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-4.30E+00
 3.494999922E-02, 5.000000000E-02,-1.63E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-4.52E+00
 3.509999922E-02, 5.000000000E-02,-1.59E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-4.75E+00
 3.524999921E-02, 5.000000000E-02,-1.55E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-4.98E+00
 3.539999921E-02, 5.000000000E-02,-1.52E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-5.21E+00
 3.554999921E-02, 5.000000000E-02,-1.48E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-5.43E+00
 3.569999920E-02, 5.000000000E-02,-1.44E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-5.65E+00
 3.584999920E-02, 5.000000000E-02,-1.40E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-5.87E+00
 3.599999920E-02, 5.000000000E-02,-1.36E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.08E+00
 3.614999919E-02, 5.000000000E-02,-1.32E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.29E+00
 3.629999919E-02, 5.000000000E-02,-1.28E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.48E+00
 3.644999919E-02, 5.000000000E-02,-1.24E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.67E+00
 3.659999918E-02, 5.000000000E-02,-1.20E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.85E+00
 3.674999918E-02, 5.000000000E-02,-1.17E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.02E+00
 3.689999918E-02, 5.000000000E-02,-1.13E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.19E+00
 3.704999917E-02, 5.000000000E-02,-1.10E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.34E+00
 3.719999917E-02, 5.000000000E-02,-1.06E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.48E+00
 3.734999917E-02, 5.000000000E-02,-1.03E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.61E+00
 3.749999916E-02, 5.000000000E-02,-1.00E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.74E+00
 3.764999916E-02, 5.000000000E-02,-9.73E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.85E+00
 3.779999916E-02, 5.000000000E-02,-9.47E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.96E+00
 3.794999915E-02, 5.000000000E-02,-9.23E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.05E+00
 3.809999915E-02, 5.000000000E-02,-9.01E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.13E+00
 3.824999915E-02, 5.000000000E-02,-8.82E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.21E+00
 3.839999914E-02, 5.000000000E-02,-8.64E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.28E+00
 3.854999914E-02, 5.000000000E-02,-8.49E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.33E+00
 3.869999913E-02, 5.000000000E-02,-8.36E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.38E+00
 3.884999913E-02, 5.000000000E-02,-8.25E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.42E+00
 3.899999913E-02, 5.000000000E-02,-8.17E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.45E+00
 3.914999912E-02, 5.000000000E-02,-8.11E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.48E+00
 3.929999912E-02, 5.000000000E-02,-8.07E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.49E+00
 3.944999912E-02, 5.000000000E-02,-8.05E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.50E+00
 3.959999911E-02, 5.000000000E-02,-8.06E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.49E+00
 3.974999911E-02, 5.000000000E-02,-8.10E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.48E+00
 3.989999911E-02, 5.000000000E-02,-8.15E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.46E+00
 4.004999910E-02, 5.000000000E-02,-8.23E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.43E+00
 4.019999910E-02, 5.000000000E-02,-8.33E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.39E+00
 4.034999910E-02, 5.000000000E-02,-8.46E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.35E+00
 4.049999909E-02, 5.000000000E-02,-8.61E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.29E+00
 4.064999909E-02, 5.000000000E-02,-8.78E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.23E+00
 4.079999909E-02, 5.000000000E-02,-8.97E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.15E+00
 4.094999908E-02, 5.000000000E-02,-9.18E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-8.07E+00
 4.109999908E-02, 5.000000000E-02,-9.42E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.98E+00
 4.124999908E-02, 5.000000000E-02,-9.67E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.88E+00
 4.139999907E-02, 5.000000000E-02,-9.95E-03, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.76E+00
 4.154999907E-02, 5.000000000E-02,-1.02E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.64E+00
 4.169999907E-02, 5.000000000E-02,-1.06E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.51E+00
 4.184999906E-02, 5.000000000E-02,-1.09E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.37E+00
 4.199999906E-02, 5.000000000E-02,-1.12E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.22E+00
 4.214999906E-02, 5.000000000E-02,-1.16E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-7.06E+00
 4.229999905E-02, 5.000000000E-02,-1.19E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.90E+00
 4.244999905E-02, 5.000000000E-02,-1.23E-02, 2.500000000E-02, 0.000000000E+00, 0.000000000E+00, 2.500000000E-02,-6.72E+00
